"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","HPI","Nominal house price indices, s.a.","1971-Q1","Q1-1971","IDX","Index","0","Units",,,35.0832418185489,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1971-Q2","Q2-1971","IDX","Index","0","Units",,,36.3913895359083,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1971-Q3","Q3-1971","IDX","Index","0","Units",,,37.6325121833224,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1971-Q4","Q4-1971","IDX","Index","0","Units",,,38.9462370195883,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1972-Q1","Q1-1972","IDX","Index","0","Units",,,40.2147894008728,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1972-Q2","Q2-1972","IDX","Index","0","Units",,,42.0199074974325,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1972-Q3","Q3-1972","IDX","Index","0","Units",,,43.6751718567766,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1972-Q4","Q4-1972","IDX","Index","0","Units",,,47.8376595327361,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1973-Q1","Q1-1973","IDX","Index","0","Units",,,51.8746512793299,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1973-Q2","Q2-1973","IDX","Index","0","Units",,,56.1114607358587,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1973-Q3","Q3-1973","IDX","Index","0","Units",,,60.095875511873,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1973-Q4","Q4-1973","IDX","Index","0","Units",,,62.8258139455825,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1974-Q1","Q1-1974","IDX","Index","0","Units",,,65.3538381892724,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1974-Q2","Q2-1974","IDX","Index","0","Units",,,65.9514431659697,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1974-Q3","Q3-1974","IDX","Index","0","Units",,,66.3021213767784,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1974-Q4","Q4-1974","IDX","Index","0","Units",,,64.6230616169402,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1975-Q1","Q1-1975","IDX","Index","0","Units",,,62.7116616290597,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1975-Q2","Q2-1975","IDX","Index","0","Units",,,62.8867836452674,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1975-Q3","Q3-1975","IDX","Index","0","Units",,,62.8761205748836,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1975-Q4","Q4-1975","IDX","Index","0","Units",,,63.3596436763741,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1976-Q1","Q1-1976","IDX","Index","0","Units",,,63.6976606538621,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1976-Q2","Q2-1976","IDX","Index","0","Units",,,64.1774437868223,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1976-Q3","Q3-1976","IDX","Index","0","Units",,,64.5904625166145,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1976-Q4","Q4-1976","IDX","Index","0","Units",,,65.4084171045892,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1977-Q1","Q1-1977","IDX","Index","0","Units",,,66.1916630678916,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1977-Q2","Q2-1977","IDX","Index","0","Units",,,66.8525454467237,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1977-Q3","Q3-1977","IDX","Index","0","Units",,,67.558399210858,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1977-Q4","Q4-1977","IDX","Index","0","Units",,,68.4232007375705,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1978-Q1","Q1-1978","IDX","Index","0","Units",,,69.3639087452083,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1978-Q2","Q2-1978","IDX","Index","0","Units",,,70.3676740823824,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1978-Q3","Q3-1978","IDX","Index","0","Units",,,71.4781094117504,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1978-Q4","Q4-1978","IDX","Index","0","Units",,,72.9227256933644,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1979-Q1","Q1-1979","IDX","Index","0","Units",,,74.4600708797036,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1979-Q2","Q2-1979","IDX","Index","0","Units",,,76.5414041145417,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1979-Q3","Q3-1979","IDX","Index","0","Units",,,78.6892341464892,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1979-Q4","Q4-1979","IDX","Index","0","Units",,,81.3122496625089,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1980-Q1","Q1-1980","IDX","Index","0","Units",,,83.9965567776519,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1980-Q2","Q2-1980","IDX","Index","0","Units",,,86.6641142574223,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1980-Q3","Q3-1980","IDX","Index","0","Units",,,89.3585425378818,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1980-Q4","Q4-1980","IDX","Index","0","Units",,,91.7940666022698,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1981-Q1","Q1-1981","IDX","Index","0","Units",,,94.2399884082303,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1981-Q2","Q2-1981","IDX","Index","0","Units",,,96.5182188701753,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1981-Q3","Q3-1981","IDX","Index","0","Units",,,98.7682106097602,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1981-Q4","Q4-1981","IDX","Index","0","Units",,,100.816128667897,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1982-Q1","Q1-1982","IDX","Index","0","Units",,,102.811571773816,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1982-Q2","Q2-1982","IDX","Index","0","Units",,,104.495940748668,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1982-Q3","Q3-1982","IDX","Index","0","Units",,,106.105851521912,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1982-Q4","Q4-1982","IDX","Index","0","Units",,,107.481929552398,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1983-Q1","Q1-1983","IDX","Index","0","Units",,,108.765606374859,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1983-Q2","Q2-1983","IDX","Index","0","Units",,,109.829361753681,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1983-Q3","Q3-1983","IDX","Index","0","Units",,,110.817450303074,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1983-Q4","Q4-1983","IDX","Index","0","Units",,,111.768483702787,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1984-Q1","Q1-1984","IDX","Index","0","Units",,,112.662424937444,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1984-Q2","Q2-1984","IDX","Index","0","Units",,,113.482742717866,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1984-Q3","Q3-1984","IDX","Index","0","Units",,,114.284260097187,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1984-Q4","Q4-1984","IDX","Index","0","Units",,,115.011654641017,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1985-Q1","Q1-1985","IDX","Index","0","Units",,,115.746733535371,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1985-Q2","Q2-1985","IDX","Index","0","Units",,,116.30929430164,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1985-Q3","Q3-1985","IDX","Index","0","Units",,,116.932213397542,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1985-Q4","Q4-1985","IDX","Index","0","Units",,,117.556844700762,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1986-Q1","Q1-1986","IDX","Index","0","Units",,,118.277725331804,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1986-Q2","Q2-1986","IDX","Index","0","Units",,,118.985997336902,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1986-Q3","Q3-1986","IDX","Index","0","Units",,,119.855305799161,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1986-Q4","Q4-1986","IDX","Index","0","Units",,,121.615594516568,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1987-Q1","Q1-1987","IDX","Index","0","Units",,,123.556561522727,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1987-Q2","Q2-1987","IDX","Index","0","Units",,,127.281925051757,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1987-Q3","Q3-1987","IDX","Index","0","Units",,,131.237401396219,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1987-Q4","Q4-1987","IDX","Index","0","Units",,,132.471776583309,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1988-Q1","Q1-1988","IDX","Index","0","Units",,,133.948939757353,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1988-Q2","Q2-1988","IDX","Index","0","Units",,,135.190158749638,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1988-Q3","Q3-1988","IDX","Index","0","Units",,,136.634787645168,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1988-Q4","Q4-1988","IDX","Index","0","Units",,,138.848316849053,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1989-Q1","Q1-1989","IDX","Index","0","Units",,,141.261407426627,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1989-Q2","Q2-1989","IDX","Index","0","Units",,,144.50566531573,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1989-Q3","Q3-1989","IDX","Index","0","Units",,,147.841623715548,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1989-Q4","Q4-1989","IDX","Index","0","Units",,,153.473647562973,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1990-Q1","Q1-1990","IDX","Index","0","Units",,,159.241784022313,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1990-Q2","Q2-1990","IDX","Index","0","Units",,,164.838040909737,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1990-Q3","Q3-1990","IDX","Index","0","Units",,,170.413822265682,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1990-Q4","Q4-1990","IDX","Index","0","Units",,,172.545173661621,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1991-Q1","Q1-1991","IDX","Index","0","Units",,,174.745047782691,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1991-Q2","Q2-1991","IDX","Index","0","Units",,,174.490963527231,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1991-Q3","Q3-1991","IDX","Index","0","Units",,,174.134892343714,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1991-Q4","Q4-1991","IDX","Index","0","Units",,,172.283919442644,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1992-Q1","Q1-1992","IDX","Index","0","Units",,,170.449761744467,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1992-Q2","Q2-1992","IDX","Index","0","Units",,,168.332258048534,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1992-Q3","Q3-1992","IDX","Index","0","Units",,,166.081290914212,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1992-Q4","Q4-1992","IDX","Index","0","Units",,,164.054869924719,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1993-Q1","Q1-1993","IDX","Index","0","Units",,,162.004627894272,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1993-Q2","Q2-1993","IDX","Index","0","Units",,,160.69393980557,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1993-Q3","Q3-1993","IDX","Index","0","Units",,,159.298245857152,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1993-Q4","Q4-1993","IDX","Index","0","Units",,,158.300582752076,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1994-Q1","Q1-1994","IDX","Index","0","Units",,,157.300826537048,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1994-Q2","Q2-1994","IDX","Index","0","Units",,,156.643781212484,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1994-Q3","Q3-1994","IDX","Index","0","Units",,,155.995591939162,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1994-Q4","Q4-1994","IDX","Index","0","Units",,,155.451434759995,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1995-Q1","Q1-1995","IDX","Index","0","Units",,,154.948703112462,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1995-Q2","Q2-1995","IDX","Index","0","Units",,,154.200393844136,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1995-Q3","Q3-1995","IDX","Index","0","Units",,,153.514785024226,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1995-Q4","Q4-1995","IDX","Index","0","Units",,,152.752321206798,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1996-Q1","Q1-1996","IDX","Index","0","Units",,,152.025259936917,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1996-Q2","Q2-1996","IDX","Index","0","Units",,,151.297936203612,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1996-Q3","Q3-1996","IDX","Index","0","Units",,,150.606515779694,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1996-Q4","Q4-1996","IDX","Index","0","Units",,,150.13381925696,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1997-Q1","Q1-1997","IDX","Index","0","Units",,,149.660194929083,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1997-Q2","Q2-1997","IDX","Index","0","Units",,,149.157689222359,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1997-Q3","Q3-1997","IDX","Index","0","Units",,,148.664108003433,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1997-Q4","Q4-1997","IDX","Index","0","Units",,,148.126811088669,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1998-Q1","Q1-1998","IDX","Index","0","Units",,,147.570785050211,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1998-Q2","Q2-1998","IDX","Index","0","Units",,,146.872283563432,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1998-Q3","Q3-1998","IDX","Index","0","Units",,,146.164337192219,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1998-Q4","Q4-1998","IDX","Index","0","Units",,,144.944670715715,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1999-Q1","Q1-1999","IDX","Index","0","Units",,,143.696369594799,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1999-Q2","Q2-1999","IDX","Index","0","Units",,,142.447385482664,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1999-Q3","Q3-1999","IDX","Index","0","Units",,,141.176956359367,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1999-Q4","Q4-1999","IDX","Index","0","Units",,,139.892065522812,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2000-Q1","Q1-2000","IDX","Index","0","Units",,,138.568483914726,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2000-Q2","Q2-2000","IDX","Index","0","Units",,,137.186574261016,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2000-Q3","Q3-2000","IDX","Index","0","Units",,,135.771636937655,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2000-Q4","Q4-2000","IDX","Index","0","Units",,,134.348414402868,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2001-Q1","Q1-2001","IDX","Index","0","Units",,,132.88960921389,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2001-Q2","Q2-2001","IDX","Index","0","Units",,,131.293346547422,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2001-Q3","Q3-2001","IDX","Index","0","Units",,,129.674686784391,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2001-Q4","Q4-2001","IDX","Index","0","Units",,,127.963574715925,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2002-Q1","Q1-2002","IDX","Index","0","Units",,,126.236232040221,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2002-Q2","Q2-2002","IDX","Index","0","Units",,,124.427937195994,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2002-Q3","Q3-2002","IDX","Index","0","Units",,,122.626680059353,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2002-Q4","Q4-2002","IDX","Index","0","Units",,,120.689063650653,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2003-Q1","Q1-2003","IDX","Index","0","Units",,,118.764848651762,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2003-Q2","Q2-2003","IDX","Index","0","Units",,,116.787668112525,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2003-Q3","Q3-2003","IDX","Index","0","Units",,,114.869611622138,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2003-Q4","Q4-2003","IDX","Index","0","Units",,,112.995473347193,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2004-Q1","Q1-2004","IDX","Index","0","Units",,,111.153320255763,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2004-Q2","Q2-2004","IDX","Index","0","Units",,,109.489739981246,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2004-Q3","Q3-2004","IDX","Index","0","Units",,,107.933330914341,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2004-Q4","Q4-2004","IDX","Index","0","Units",,,106.579082704556,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,105.21871577198,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,103.921061945496,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,102.773819926916,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,102.042889260258,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,101.236780290359,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,100.502365577575,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,99.9510494277708,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,99.9332919817675,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,99.7459506639483,,
